Mito_ID,Image origin,Subregion,Class,Area,Eccentricity,Length of Major Axis,Length of Minor Axis,Perimeter,Feret Diameter Maximum,Orientation,Solidity,X Position,Y Position,Average Intensity (channel 1),Model Score,Dendritic mitochondria overlap with Dendrite Object,Dendrite Object parent ID,Number of Dendritic mitochondria within Dendrite Object,Genotype,Layer,Animal,Stub,Tile,Area_um_sq,Major_Length_um,Minor_Length_um,Perimeter_um,Feret_diam_um,Aspect_Ratio,Section_ID,Location,NN_Dist,NN_ID,NN_Dist_um,Tile_ID,Den_Area_um_sq,Den_Length_um,Den_Width_um,Dendrite_ID,Mito_len_per_den_len,Mito_area_per_den_area
17,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,62464.0,0.834,393.515,217.27,1205.137,390.774,1.212,0.922,2494.117,3924.88,86.006,1.0,,8.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.249856,0.78703,0.43454000000000004,2.410274,0.781548,1.81,MCC273_Stub 4 dot,"[2494.117, 3924.88]",1516.9625357671168,4,3.0339250715342336,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.9610879999999999,1.3756,0.911126,8,0.5681506251817389,0.2599720316974096
9,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,69552.0,0.739,378.013,254.543,1250.208,397.201,-0.184,0.959,3014.011,2450.824,107.372,1.0,,15.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.278208,0.756026,0.509086,2.5004160000000004,0.794402,1.49,MCC273_Stub 4 dot,"[3014.011, 2450.824]",908.3229106964109,18,1.8166458213928218,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,1.342336,2.35872,0.776562,15,0.3367936847103514,0.20725660341375038
18,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,27344.0,0.646,213.766,163.251,718.711,220.411,-0.795,0.973,3740.091,1905.06,104.896,0.997,,25.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.109376,0.42753199999999997,0.326502,1.437422,0.440822,1.31,MCC273_Stub 4 dot,"[3740.091, 1905.06]",908.3229106964109,9,1.8166458213928218,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.53184,1.4519739999999999,0.542558,25,0.30360185512963733,0.20565583634175694
30,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,27648.0,0.867,267.74,133.33,769.054,266.865,1.513,0.967,4719.139,3479.454,76.238,1.0,,33.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.110592,0.5354800000000001,0.26666,1.538108,0.53373,2.01,MCC273_Stub 4 dot,"[4719.139, 3479.454]",381.3413247813564,32,0.7626826495627128,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,2.4855039999999997,2.706042,1.264166,33,0.1972364065302756,0.04449479864043671
32,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,33456.0,0.887,304.665,140.564,834.811,301.251,-1.49,0.975,5005.32,3227.419,73.517,1.0,,33.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.133824,0.60933,0.281128,1.6696220000000002,0.602502,2.17,MCC273_Stub 4 dot,"[5005.32, 3227.419]",381.3413247813564,30,0.7626826495627128,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,2.4855039999999997,2.706042,1.264166,33,0.22265064622056863,0.05384179627150067
40,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,10016.0,0.448,119.541,106.888,420.184,123.033,-0.1,0.969,5302.867,494.286,101.671,0.992,,34.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.040063999999999995,0.239082,0.21377600000000002,0.8403680000000001,0.246066,1.12,MCC273_Stub 4 dot,"[5302.867, 494.286]",1077.093670719961,31,2.154187341439922,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.7175039999999999,1.18427,0.884116,34,0.20777863156205933,0.055838016234055834
31,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,30368.0,0.901,298.963,129.682,835.196,298.69,-1.256,0.969,4225.778,497.458,101.767,1.0,,37.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.121472,0.5979260000000001,0.259364,1.670392,0.59738,2.31,MCC273_Stub 4 dot,"[4225.778, 497.458]",1077.093670719961,40,2.154187341439922,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,1.7736319999999999,2.952446,0.9854080000000001,37,0.20233392922343033,0.06848771334752643
35,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,21584.0,0.597,185.262,148.615,633.64,191.01,-0.733,0.97,5776.593,1566.683,98.867,0.999,,42.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.086336,0.370524,0.29723000000000005,1.26728,0.38201999999999997,1.25,MCC273_Stub 4 dot,"[5776.593, 1566.683]",304.8540963280629,36,0.6097081926561257,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,1.97312,2.2053800000000003,1.466974,42,0.17322184838893973,0.04375608173856633
36,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,23776.0,0.754,218.021,143.222,683.983,235.077,-0.585,0.975,6068.181,1655.635,112.879,0.999,,42.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.095104,0.436042,0.28644400000000003,1.367966,0.470154,1.52,MCC273_Stub 4 dot,"[6068.181, 1655.635]",304.8540963280629,35,0.6097081926561257,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,1.97312,2.2053800000000003,1.466974,42,0.21318502933734773,0.04819980538436588
41,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,CA2,Dendritic mitochondria,46640.0,0.801,317.927,190.5,1004.551,316.425,0.997,0.97,4141.961,3249.968,94.751,0.99,,46.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.18656,0.635854,0.381,2.009102,0.63285,1.67,MCC273_Stub 4 dot,"[4141.961, 3249.968]",621.1266117950511,30,1.2422532235901023,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_002-003.tif,0.608448,1.37122,0.602112,46,0.4615233150041569,0.3066161775533817
10,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,101056.0,0.972,748.296,176.74,1830.693,730.097,1.394,0.968,611.428,527.731,82.035,1.0,,5.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.40422399999999997,1.4965920000000001,0.35348,3.6613860000000003,1.460194,4.23,MCC273_Stub 4 dot,"[611.428, 527.731]",877.5818497695814,2,1.7551636995391628,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,3.7572479999999997,3.075662,1.7187480000000002,5,0.4747576294144155,0.10758512613487319
6,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,22208.0,0.644,192.425,147.195,635.397,196.698,1.255,0.975,2237.399,1213.414,114.281,1.0,,7.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.088832,0.38485,0.29439,1.2707940000000002,0.393396,1.31,MCC273_Stub 4 dot,"[2237.399, 1213.414]",809.7520429687103,8,1.6195040859374206,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.53344,1.2189320000000001,0.554766,7,0.3227382659574119,0.16652669466106776
22,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,26320.0,0.99,508.558,69.96,1223.865,478.724,1.17,0.846,1921.172,3423.956,113.829,0.902,,13.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.10528,1.017116,0.13992,2.44773,0.957448,7.27,MCC273_Stub 4 dot,"[1921.172, 3423.956]",1055.6451576912577,9,2.1112903153825155,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,9.072,10.134996,1.409256,13,0.0944694995439564,0.011604938271604939
3,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,30656.0,0.816,260.582,150.584,787.196,264.515,-1.229,0.975,3062.611,3080.258,84.701,1.0,,16.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.122624,0.521164,0.301168,1.574392,0.52903,1.73,MCC273_Stub 4 dot,"[3062.611, 3080.258]",427.8656099384482,4,0.8557312198768964,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,7.107392,6.841953999999999,1.333716,16,0.07732147863022756,0.017253023331202218
4,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,86416.0,0.971,686.076,162.692,1697.622,683.843,-1.351,0.955,3490.329,3091.496,82.452,1.0,,16.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.34566399999999997,1.372152,0.325384,3.3952440000000004,1.367686,4.22,MCC273_Stub 4 dot,"[3490.329, 3091.496]",251.89049837181219,15,0.5037809967436244,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,7.107392,6.841953999999999,1.333716,16,0.19989698849188406,0.048634435809928586
15,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,29952.0,0.944,342.624,112.631,848.083,332.096,-1.522,0.966,3727.19,3177.203,87.977,0.998,,16.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.119808,0.6852480000000001,0.22526200000000002,1.696166,0.664192,3.04,MCC273_Stub 4 dot,"[3727.19, 3177.203]",251.89049837181219,4,0.5037809967436244,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,7.107392,6.841953999999999,1.333716,16,0.0970763615189462,0.016856816114828053
9,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,37072.0,0.926,354.626,133.641,921.64,346.803,-1.52,0.969,2507.793,2546.31,85.178,1.0,,21.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.148288,0.709252,0.26728199999999996,1.84328,0.6936060000000001,2.65,MCC273_Stub 4 dot,"[2507.793, 2546.31]",602.7039590777548,8,1.2054079181555097,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,2.807168,4.458354,0.845188,21,0.15557445640251988,0.052824768592403454
19,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,25280.0,0.417,188.58,171.371,681.054,198.635,1.489,0.969,3935.733,3539.581,107.888,0.999,,25.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.10112,0.37716000000000005,0.34274200000000005,1.3621079999999999,0.39727,1.1,MCC273_Stub 4 dot,"[3935.733, 3539.581]",418.1004636842683,15,0.8362009273685366,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.484672,1.112346,0.587588,25,0.35714606786018016,0.20863594348342798
27,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,16464.0,0.841,197.228,106.769,587.983,203.148,0.676,0.966,4866.522,2327.72,62.985,1.0,,28.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.065856,0.39445600000000003,0.213538,1.1759659999999998,0.406296,1.85,MCC273_Stub 4 dot,"[4866.522, 2327.72]",1421.161065295908,15,2.842322130591816,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,1.258624,1.760436,0.982774,28,0.2307928263225701,0.05232380758669786
39,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,9472.0,0.995,358.183,35.393,748.971,348.07,-1.562,0.967,5869.777,13.993,70.706,0.707,,31.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.037888,0.716366,0.070786,1.497942,0.69614,10.12,MCC273_Stub 4 dot,"[5869.777, 13.993]",736.9907256302483,33,1.4739814512604967,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,2.077824,3.476546,0.77804,31,0.20023897281957437,0.01823446066654346
33,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,CA2,Dendritic mitochondria,17664.0,0.922,241.549,93.665,634.426,236.913,1.494,0.961,5968.645,744.322,72.73,0.999,,32.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,0.070656,0.483098,0.18733000000000002,1.268852,0.473826,2.58,MCC273_Stub 4 dot,"[5968.645, 744.322]",736.9907256302483,39,1.4739814512604967,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-005.tif,1.0615679999999998,1.525906,0.911946,32,0.310521093697777,0.06655814794718756
6,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,54320.0,0.952,476.47,145.678,1186.61,467.077,-1.452,0.973,3641.789,1544.508,83.25,1.0,,5.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.21728,0.9529400000000001,0.291356,2.37322,0.934154,3.27,MCC273_Stub 4 dot,"[3641.789, 1544.508]",714.2082214060548,17,1.4284164428121096,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,1.682496,2.549216,0.9554600000000001,5,0.3664475666244053,0.12914146601240062
22,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,16112.0,0.902,225.845,97.53,653.154,245.406,1.256,0.928,2546.159,46.227,72.621,0.935,,7.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.06444799999999999,0.45169,0.19506,1.306308,0.490812,2.32,MCC273_Stub 4 dot,"[2546.159, 46.227]",1158.6454994022115,17,2.317290998804423,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,1.402432,2.631368,0.70212,7,0.18652351172469986,0.04595445625884178
4,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,53456.0,0.788,333.942,205.711,1029.338,340.309,-0.181,0.976,2150.004,2763.863,123.98,1.0,,13.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.213824,0.667884,0.411422,2.058676,0.6806180000000001,1.62,MCC273_Stub 4 dot,"[2150.004, 2763.863]",1926.7197778218815,6,3.8534395556437633,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.835648,1.382348,0.843244,13,0.4923637173852026,0.2558780730642567
17,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,55104.0,0.977,577.004,122.008,1397.924,577.256,-1.404,0.967,3324.157,904.818,77.705,0.996,,19.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.220416,1.1540080000000001,0.24401599999999998,2.795848,1.154512,4.73,MCC273_Stub 4 dot,"[3324.157, 904.818]",714.2082214060548,6,1.4284164428121096,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,8.771904,7.57842,1.51954,19,0.1523420449117362,0.025127497975354043
28,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,34240.0,0.516,226.144,193.749,782.711,232.699,-1.034,0.98,4892.139,1907.134,105.618,1.0,,30.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.13696,0.452288,0.387498,1.565422,0.46539800000000003,1.17,MCC273_Stub 4 dot,"[4892.139, 1907.134]",1301.8727811794822,6,2.6037455623589647,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.5976319999999999,0.945016,0.817252,30,0.49247631786128493,0.22917112872135362
29,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,CA2,Dendritic mitochondria,61456.0,0.953,510.322,154.922,1396.534,505.653,0.967,0.957,5567.151,414.609,82.973,1.0,,31.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,0.245824,1.020644,0.309844,2.7930680000000003,1.011306,3.29,MCC273_Stub 4 dot,"[5567.151, 414.609]",1638.0696187186306,28,3.2761392374372615,CA2_Farris 273-A Stub 4 dot Proximal_Q4_Tile_001-001.tif,3.0826879999999997,3.6995999999999998,1.431958,31,0.27335549789166397,0.07974339277928873
3,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,15696.0,0.712,168.99,118.675,536.083,169.047,1.484,0.971,3632.383,2758.324,97.826,1.0,,5.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.06278399999999999,0.33798,0.23735,1.072166,0.338094,1.42,MCC273_Stub 4 dot,"[3632.383, 2758.324]",883.2013874541867,42,1.7664027749083735,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.886528,1.244522,0.945188,5,0.27166574797392096,0.0708200981807681
1,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,35344.0,0.809,278.542,163.709,856.267,292.515,-0.737,0.976,97.547,1696.919,96.218,1.0,,6.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.141376,0.5570839999999999,0.327418,1.7125340000000002,0.5850299999999999,1.7,MCC273_Stub 4 dot,"[97.547, 1696.919]",1040.0521864315272,4,2.080104372863054,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.779264,1.625608,0.676554,6,0.3598838096269211,0.18142247043363996
2,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,15632.0,0.724,170.085,117.386,549.154,173.851,-1.148,0.967,1668.133,1820.612,72.646,1.0,,8.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.062528,0.34017000000000003,0.234772,1.098308,0.347702,1.45,MCC273_Stub 4 dot,"[1668.133, 1820.612]",785.5246740936914,4,1.5710493481873828,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,1.46912,1.844174,1.109488,8,0.18854077760558385,0.04256153343498149
4,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,18304.0,0.808,199.486,117.579,592.083,196.122,1.567,0.967,994.122,2224.045,71.381,1.0,,10.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.073216,0.398972,0.23515799999999998,1.184166,0.39224400000000004,1.7,MCC273_Stub 4 dot,"[994.122, 2224.045]",577.9102889039091,7,1.155820577807818,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,2.5893759999999997,2.7546500000000003,1.464524,10,0.14239340751093604,0.02827553819916459
7,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,19392.0,0.65,180.481,137.085,597.154,182.923,1.273,0.97,620.672,2665.084,80.512,1.0,,10.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.077568,0.360962,0.27417,1.194308,0.365846,1.32,MCC273_Stub 4 dot,"[620.672, 2665.084]",577.9102889039091,4,1.155820577807818,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,2.5893759999999997,2.7546500000000003,1.464524,10,0.1328103388815276,0.02995625200820584
18,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,10752.0,0.483,125.153,109.597,441.255,128.705,0.921,0.97,2192.976,223.351,76.281,0.984,,16.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.043008,0.25030600000000003,0.219194,0.88251,0.25741,1.14,MCC273_Stub 4 dot,"[2192.976, 223.351]",1150.410834824238,28,2.3008216696484762,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.511424,1.284394,0.692476,16,0.20041358025652567,0.08409460643223626
28,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,15168.0,0.913,219.595,89.442,579.012,213.354,-1.514,0.962,1114.167,622.871,72.925,0.627,,23.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.060672,0.43919,0.178884,1.158024,0.42670800000000003,2.46,MCC273_Stub 4 dot,"[1114.167, 622.871]",1150.410834824238,18,2.3008216696484762,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,4.763135999999999,4.529838,1.5627080000000002,23,0.09419939521015984,0.012737826507578202
42,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,7712.0,0.678,115.728,85.103,373.941,121.511,-0.825,0.967,4177.359,2063.309,63.006,0.999,,30.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.030847999999999997,0.231456,0.170206,0.7478819999999999,0.243022,1.36,MCC273_Stub 4 dot,"[4177.359, 2063.309]",883.2013874541867,3,1.7664027749083735,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.515392,1.060144,0.6384400000000001,30,0.2292348963914336,0.05985347075623991
37,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,31136.0,0.859,280.297,143.395,787.983,274.722,-1.463,0.974,5181.424,2674.567,77.724,1.0,,31.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.12454399999999999,0.560594,0.28679000000000004,1.575966,0.5494439999999999,1.95,MCC273_Stub 4 dot,"[5181.424, 2674.567]",673.5383720034071,43,1.347076744006814,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.40499199999999996,0.837558,0.6821200000000001,31,0.6560071063735287,0.3075221238938053
35,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,CA2,Dendritic mitochondria,14464.0,0.563,149.434,123.466,512.669,156.605,-0.494,0.968,5935.642,1568.686,66.294,1.0,,34.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.057856,0.298868,0.24693199999999998,1.025338,0.31321,1.21,MCC273_Stub 4 dot,"[5935.642, 1568.686]",773.1902348917763,43,1.5463804697835526,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_007-003.tif,0.562944,1.116546,0.728572,34,0.2805168797344668,0.10277398817644383
6,MCC Cre -/Proximal/MCC273/Stub 4 dot/Farris 273-A Stub 4 dot Proximal_Q3_Tile_006-005.tif,CA2,Dendritic mitochondria,29696.0,0.938,330.579,114.803,845.154,328.901,1.458,0.971,872.353,634.259,77.267,1.0,,3.0,,MCC Cre -,Proximal,MCC273,Stub 4 dot,Farris 273-A Stub 4 dot Proximal_Q3_Tile_006-005.tif,0.118784,0.661158,0.229606,1.690308,0.657802,2.88,MCC273_Stub 4 dot,"[872.353, 634.259]",622.3628888759354,17,1.2447257777518708,CA2_Farris 273-A Stub 4 dot Proximal_Q3_Tile_006-005.tif,2.337472,3.411284,1.0101660000000001,3,0.1928312037344296,0.050817293212496235
