CA2,CA2,CA2,CA1,CA1,CA1
Basal,Proximal,Distal,Basal,Proximal,Distal
0.259136,0.08358399999999999,0.25529599999999997,0.2864,0.24115199999999998,0.11673599999999999
0.180224,0.167616,0.085952,0.100224,0.20332799999999998,0.09568
0.496,0.06591999999999999,0.412416,0.103616,0.14438399999999998,0.13644799999999999
0.03712,0.19142399999999998,0.26662399999999997,0.046784,0.23199999999999998,0.060736
0.54048,0.08838399999999999,0.18156799999999998,0.046591999999999995,0.17740799999999998,0.063744
0.242304,0.029311999999999998,0.6238079999999999,0.191296,0.163328,0.10073599999999999
0.08691199999999999,0.199616,0.049088,0.163456,0.211008,0.07238399999999999
0.118464,0.214528,0.126528,0.070912,0.466368,0.125056
0.050047999999999995,0.076032,0.086464,0.222848,0.138176,0.17299199999999998
0.097536,0.05248,0.266432,0.164928,0.11839999999999999,0.045503999999999996
0.064704,0.170752,0.300096,0.060736,0.084992,0.248832
0.34060799999999997,1.327488,0.301632,0.192384,0.126016,0.18617599999999998
0.160832,0.192768,0.081728,0.079488,0.071744,0.179328
0.142784,0.405632,0.370496,0.044927999999999996,0.310272,0.158976
0.17491199999999998,0.151232,0.273344,0.382656,0.724096,0.12639999999999998
0.085376,0.081984,0.076096,0.389312,0.089792,0.12
0.17407999999999998,0.19206399999999998,0.166272,0.125696,0.13024,0.391104
0.126336,0.071168,0.07814399999999999,0.095744,0.483008,0.253504
0.077056,0.082624,0.207872,0.376256,0.224576,0.063872
0.155904,1.241792,0.090944,0.161792,0.224704,0.16985599999999998
0.386304,0.177152,0.7034239999999999,0.069696,0.081984,0.086592
0.19584,0.12499199999999999,0.15692799999999998,0.098304,0.178944,0.063808
0.6942079999999999,0.085632,0.085824,0.487168,0.076096,0.072128
0.043199999999999995,0.37535999999999997,0.07699199999999999,0.41670399999999996,0.07020799999999999,0.232448
0.203072,0.10982399999999999,0.187712,0.347968,0.087296,0.310848
0.201728,0.229184,0.337472,0.198144,0.225408,0.054528
0.377664,0.076928,0.13088,0.146752,0.394368,0.1296
0.193408,0.103936,0.059264,0.084608,0.128128,0.40928
0.112192,0.108544,0.425728,0.101184,0.038655999999999996,0.21248
0.125824,0.076864,0.65632,0.069632,0.090496,0.117824
0.057856,0.19411199999999998,0.426176,0.09350399999999999,0.206528,0.080192
0.224768,0.20582399999999998,0.201408,0.052992,0.098688,0.158848
0.11552,0.3008,0.354304,0.209664,0.12185599999999999,0.09472
0.134784,0.126848,0.07238399999999999,0.10073599999999999,0.39366399999999996,0.042367999999999996
0.096896,0.1616,0.163648,0.07103999999999999,0.110592,0.345856
0.097984,0.059199999999999996,0.042496,0.136064,0.101824,0.107392
0.091392,0.190912,0.113344,0.33305599999999996,0.14604799999999998,0.49363199999999996
0.088832,0.08934399999999999,0.044607999999999995,0.030272,0.0576,0.35526399999999997
0.076032,0.315648,0.16255999999999998,0.059584,0.237888,0.235264
0.052095999999999996,0.12153599999999999,0.338752,0.207616,0.155904,0.19871999999999998
0.027136,0.052031999999999995,0.425664,0.17407999999999998,0.105472,0.161856
0.445888,0.19136,0.453376,0.076096,0.06643199999999999,0.063872
0.24620799999999998,0.070336,0.09990399999999999,0.069824,0.168256,0.23199999999999998
0.09024,0.136576,0.168384,0.08044799999999999,0.466752,0.240448
0.11660799999999999,0.033344,0.11327999999999999,0.175808,0.460288,0.113728
0.107776,0.058943999999999996,0.13376,0.056384,0.43628799999999995,0.274688
0.175808,0.095424,0.040639999999999996,0.43135999999999997,0.33510399999999996,0.074624
0.11424,0.09561599999999999,0.8120959999999999,0.072576,0.138688,0.12511999999999998
0.149504,0.054848,0.145024,0.07904,0.21983999999999998,0.07071999999999999
0.29164799999999996,0.18617599999999998,0.040192,0.078848,0.08870399999999999,0.06432
0.112832,0.0944,0.268608,0.19327999999999998,0.151872,0.10438399999999999
0.22803199999999998,0.23232,0.12896,0.106752,0.079424,0.07456
0.530368,0.178496,0.08512,0.126336,0.167424,0.297024
0.10687999999999999,0.11347199999999999,0.199104,0.469184,0.16608,0.160832
0.096064,0.0848,0.17260799999999998,0.061119999999999994,0.185216,0.6331519999999999
0.469248,0.107456,0.224576,0.236736,0.067456,0.13977599999999998
0.19168,0.39615999999999996,0.456192,0.075136,0.062848,0.030143999999999997
0.13792,0.08012799999999999,0.285504,0.173504,0.07392,0.090112
