Layer,Area_um_sq,Group,Metric
Basal,0.120512,MCC Cre +,Area_um_sq
Basal,0.13091199999999995,MCC Cre +,Area_um_sq
Basal,0.112768,MCC Cre +,Area_um_sq
Basal,0.1569279999999999,MCC Cre +,Area_um_sq
Basal,0.12832,MCC Cre +,Area_um_sq
Basal,0.111552,MCC Cre +,Area_um_sq
Basal,0.1767679999999999,MCC Cre +,Area_um_sq
Basal,0.131136,MCC Cre +,Area_um_sq
Basal,0.133344,MCC Cre +,Area_um_sq
Basal,0.1246719999999999,MCC Cre +,Area_um_sq
Basal,0.14048,MCC Cre +,Area_um_sq
Basal,0.12422399999999995,MCC Cre +,Area_um_sq
Basal,0.146624,MCC Cre +,Area_um_sq
Basal,0.157376,MCC Cre +,Area_um_sq
Basal,0.151104,MCC Cre +,Area_um_sq
Basal,0.121664,MCC Cre +,Area_um_sq
Basal,0.112256,MCC Cre +,Area_um_sq
Basal,0.1429119999999999,MCC Cre +,Area_um_sq
Basal,0.1345279999999999,MCC Cre +,Area_um_sq
Basal,0.113408,MCC Cre +,Area_um_sq
Basal,0.146304,MCC Cre +,Area_um_sq
Basal,0.1222399999999999,MCC Cre +,Area_um_sq
Basal,0.12768,MCC Cre +,Area_um_sq
Basal,0.1171199999999999,MCC Cre +,Area_um_sq
Basal,0.156736,MCC Cre +,Area_um_sq
Basal,0.145792,MCC Cre +,Area_um_sq
Basal,0.178112,MCC Cre +,Area_um_sq
Basal,0.166016,MCC Cre +,Area_um_sq
Basal,0.161792,MCC Cre +,Area_um_sq
Basal,0.157376,MCC Cre +,Area_um_sq
Basal,0.128128,MCC Cre +,Area_um_sq
Basal,0.139264,MCC Cre +,Area_um_sq
Basal,0.109888,MCC Cre +,Area_um_sq
Basal,0.146496,MCC Cre +,Area_um_sq
Basal,0.114688,MCC Cre +,Area_um_sq
Basal,0.132608,MCC Cre +,Area_um_sq
Basal,0.153728,MCC Cre +,Area_um_sq
Basal,0.140352,MCC Cre +,Area_um_sq
Basal,0.11641599999999994,MCC Cre +,Area_um_sq
Basal,0.1414399999999999,MCC Cre +,Area_um_sq
Basal,0.177984,MCC Cre +,Area_um_sq
Basal,0.102208,MCC Cre +,Area_um_sq
Basal,0.143872,MCC Cre +,Area_um_sq
Basal,0.113088,MCC Cre +,Area_um_sq
Basal,0.135872,MCC Cre +,Area_um_sq
Basal,0.126016,MCC Cre +,Area_um_sq
Basal,0.155904,MCC Cre +,Area_um_sq
Basal,0.135872,MCC Cre +,Area_um_sq
Basal,0.13750400000000002,MCC Cre +,Area_um_sq
Basal,0.151232,MCC Cre +,Area_um_sq
Basal,0.1141119999999999,MCC Cre +,Area_um_sq
Basal,0.121792,MCC Cre +,Area_um_sq
Basal,0.1924479999999999,MCC Cre +,Area_um_sq
Basal,0.195072,MCC Cre +,Area_um_sq
Basal,0.110528,MCC Cre +,Area_um_sq
Basal,0.102784,MCC Cre +,Area_um_sq
Basal,0.111424,MCC Cre +,Area_um_sq
Basal,0.14460799999999996,MCC Cre +,Area_um_sq
Basal,0.129664,MCC Cre +,Area_um_sq
Basal,0.166784,MCC Cre +,Area_um_sq
Basal,0.09376,MCC Cre +,Area_um_sq
Basal,0.1780479999999999,MCC Cre +,Area_um_sq
Basal,0.121792,MCC Cre +,Area_um_sq
Basal,0.148928,MCC Cre +,Area_um_sq
Basal,0.1625599999999999,MCC Cre +,Area_um_sq
Basal,0.1215359999999999,MCC Cre +,Area_um_sq
Basal,0.16288,MCC Cre +,Area_um_sq
Basal,0.180992,MCC Cre +,Area_um_sq
Basal,0.164288,MCC Cre +,Area_um_sq
Basal,0.129856,MCC Cre +,Area_um_sq
Basal,0.2014719999999999,MCC Cre +,Area_um_sq
Basal,0.136704,MCC Cre +,Area_um_sq
Basal,0.146496,MCC Cre +,Area_um_sq
Basal,0.109056,MCC Cre +,Area_um_sq
Basal,0.145472,MCC Cre +,Area_um_sq
Basal,0.143232,MCC Cre +,Area_um_sq
Basal,0.17536,MCC Cre +,Area_um_sq
Basal,0.156608,MCC Cre +,Area_um_sq
Basal,0.145792,MCC Cre +,Area_um_sq
Basal,0.134912,MCC Cre +,Area_um_sq
Basal,0.1103359999999999,MCC Cre +,Area_um_sq
Basal,0.142336,MCC Cre +,Area_um_sq
Basal,0.165312,MCC Cre +,Area_um_sq
Basal,0.1429119999999999,MCC Cre +,Area_um_sq
Basal,0.1041919999999999,MCC Cre +,Area_um_sq
Basal,0.20736,MCC Cre +,Area_um_sq
Basal,0.15715199999999996,MCC Cre +,Area_um_sq
Basal,0.147008,MCC Cre +,Area_um_sq
Basal,0.12179199999999996,MCC Cre +,Area_um_sq
Basal,0.1828479999999999,MCC Cre +,Area_um_sq
Basal,0.1539839999999999,MCC Cre +,Area_um_sq
Basal,0.1172479999999999,MCC Cre +,Area_um_sq
Basal,0.1241599999999999,MCC Cre +,Area_um_sq
Basal,0.143872,MCC Cre +,Area_um_sq
Basal,0.230464,MCC Cre +,Area_um_sq
Basal,0.14048,MCC Cre +,Area_um_sq
Basal,0.1296,MCC Cre +,Area_um_sq
Basal,0.129472,MCC Cre +,Area_um_sq
Basal,0.102784,MCC Cre +,Area_um_sq
Basal,0.131296,MCC Cre +,Area_um_sq
Basal,0.189376,MCC Cre +,Area_um_sq
Basal,0.2326399999999999,MCC Cre +,Area_um_sq
